token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23
171,punct,0.49383923,-0.5216662,-1.0399227,0.32853606,0.20337212,0.5557188,-0.818177,-0.44578955,-0.030303355,-0.17608388,-0.19645296,-0.06343674,-0.74783224,-0.5885584,-0.0549399,0.49217436,0.55974495,0.51872176,-0.80684686,1.1908611,-0.36161917,0.8680171,0.606917,1.4299628
172,punct,-0.16605607,-0.40091076,-2.5477755,-0.074221626,0.7398765,-0.19853544,0.016575187,1.4928726,-1.0026921,1.6386892,0.2400833,0.085573785,-1.0118579,-1.6794238,-1.4823076,-1.0295988,-0.45097843,0.56867594,-2.2118728,1.5995885,1.1184752,2.347614,0.35845575,2.458586
173,punct,-0.016313057,-0.0050564855,0.01629056,-0.015797863,0.010878678,-0.008472006,0.006788512,0.0017876452,0.015942333,0.004073433,0.040567838,-0.012241866,-0.009014937,0.015967373,0.015954508,-0.028901707,-0.028887,-0.017157137,0.020730985,0.014753017,-0.01953799,-0.02278042,-0.016351622,-0.046317723
174,punct,0.0031514275,-0.00043788712,-0.006251766,0.015933223,0.0010623547,0.021749925,-0.008701051,-0.008576215,0.011479668,0.018737026,0.025285639,-0.0075309104,0.0028386195,-0.016014358,0.0032237868,0.01800129,0.0035932942,-0.009765377,0.0038541993,-0.047258295,0.00653186,0.028318815,-0.02443782,-0.02692738
175,punct,-0.030296203,-0.015739385,-0.023996847,-0.015996877,-0.0016430427,-0.008003279,-0.0002752019,0.009223035,-0.0092593115,-0.01315051,0.016327387,0.00937406,0.009105502,-0.011535774,0.012425619,-0.008400355,-0.021668315,-0.014305707,0.028154572,0.035067488,0.031948335,0.015039955,-0.004851214,-0.01828174
176,punct,-0.026907763,-0.022832794,0.001502308,-0.0010345104,-0.029197386,-0.037580494,0.001703504,-0.0026445454,0.020073507,-0.014288208,0.025435008,0.00021971764,0.009289851,0.0378872,-0.017444624,-0.035788562,-0.013854629,0.007112248,0.027375123,0.0016112716,0.029063473,-0.04233355,-0.027458306,0.02542297
177,punct,-0.0017830357,-0.024619834,-0.016925,-0.010136871,0.0146237975,0.020360315,-0.0033673197,-0.027850466,0.0121332845,0.0035027694,-0.03795767,0.0008446908,0.026969798,0.005413415,0.060529146,0.0030220633,0.012990488,0.0243141,-0.043523367,0.024496725,-0.01441393,0.019112961,0.03304682,0.028782198
178,punct,-0.0021465959,-0.022276312,0.030336535,0.056020215,-0.00020403176,0.02400497,-0.022315579,0.015412625,-0.012160391,-0.004766462,-0.01017287,-0.023877207,0.035200328,0.003762623,0.030613558,0.03156977,0.014214303,-0.004333614,0.0124056805,-0.024656737,-0.024577532,-0.011602478,0.012996833,0.0020345391
179,punct,0.049816266,0.009981183,-0.02137614,0.0055799875,0.017676614,-0.024063803,-0.0047556753,-0.020198712,-0.048205297,-0.008154412,0.024439158,0.016199639,-0.02257029,-0.016011558,0.0028270665,0.012661242,0.016475057,0.02900319,0.0030681528,-0.00010104384,-0.009563014,0.031468578,-0.040840812,-0.026491746
180,punct,0.012836105,-0.023296153,-0.007420721,-0.016789516,0.004642298,0.022899488,0.013673831,-0.0021936966,0.008266873,0.013366489,-0.026989711,-0.020230029,0.03271011,-0.029720757,0.0040555056,0.0112225,0.023964018,0.029652257,-0.024683407,0.028485784,-0.0020822329,-0.00035952483,0.009955345,-0.01720975
181,punct,-0.022701178,0.040643375,-0.017999558,0.0067005795,-0.0064783613,-0.024344474,-0.014022619,0.016264847,0.0074596494,-0.018659946,-0.025514208,0.009857718,-0.01924526,-0.025070272,0.01457278,0.027774818,0.04027549,0.021306505,0.0025400799,0.012712148,0.0030744474,0.0015261354,0.008432469,-0.013447345
182,punct,-0.05573719,-0.037192225,0.017032342,-0.008160444,-0.019154266,0.030587425,0.010797334,0.035971247,0.024355305,0.051271494,-0.010422502,0.0006016796,0.008631354,0.008229112,0.04981798,-0.015793612,-0.0047736526,-0.008271268,-0.0080507845,0.029334923,0.0036011406,-0.004408518,-0.007439159,0.018685311
183,punct,-0.022556067,-0.005322666,0.015883181,0.018099835,0.011522409,-0.0059280675,0.014971995,0.014632355,-0.008994474,-0.0029187377,0.027278256,-0.004449352,-0.020111151,0.04090985,0.031532567,-0.029455593,-0.008861729,0.016836299,-0.005267367,-0.025213568,-0.03464128,-0.043156408,-0.015300085,-0.028204164
184,punct,-0.014901514,-0.007824898,0.014327188,-0.0050649676,-0.0016587975,0.0068877367,-0.028381122,-0.018698903,0.005736682,-0.01195484,-0.027987473,-0.027273986,-0.04957806,0.044220585,0.010493312,0.024527082,0.037922304,0.029121285,-0.03568363,0.018998617,-0.0040864195,0.008639422,-0.005769992,0.014275383
185,punct,-0.037107073,0.027320065,0.017724928,0.0012737731,-0.040581625,0.0036910118,-0.010261056,0.0048852884,0.02856795,0.02295806,0.012447019,-0.008536799,0.033537827,0.0023987773,-0.034649193,-0.010084562,0.014780817,-0.030481484,-0.036367204,0.059283834,-0.020713087,-0.0015021513,0.01452467,-0.011734771
186,punct,0.0010969087,0.0059877126,0.009427682,0.01659615,-0.014623312,-0.016859649,0.016290193,-0.02135637,-0.0149835395,0.019055782,0.012268668,0.012638774,0.0058716703,-0.010387856,0.00033092196,0.011773357,0.0063446793,-0.030419635,0.05278453,-0.036270924,0.00012988324,0.0073286197,0.03045152,-0.008308336
187,punct,0.024367118,-0.017649475,-0.0046605226,0.01737102,-0.03186134,0.007721254,-0.0031035661,0.013597654,-0.016619153,-0.0026412755,-0.012229304,0.035083417,-0.01372226,-0.01411619,0.01867482,-0.004276961,0.008886355,-0.013782446,0.020685965,-0.014759214,0.015942799,-0.020286953,-0.005911741,-0.037706304
188,punct,0.002223044,0.004629515,-0.005999736,-0.01676894,-0.023147246,-0.0028787875,0.03549741,0.0048929406,-0.019819148,-0.034229197,0.0066972575,-0.04516948,-0.009487698,-0.00026625954,-0.027652632,0.018060872,0.010464619,0.016846396,-0.016014177,0.0054984167,-0.0052162455,-0.009561716,-0.0005196245,-0.02708489
189,punct,0.026532022,0.0003273191,-0.021481289,-0.00066628715,0.039428256,0.016885303,-0.018182106,0.035695706,-0.0075614294,-0.024891827,-0.0038788046,0.028535804,0.03253635,0.009606307,-0.009497229,-0.020842103,0.031048818,-0.002552782,0.024927882,-0.051608782,-0.023020968,0.0050018844,-0.0077455263,0.009204257
190,punct,0.026603814,-0.027611649,0.015749836,0.04287518,-0.026187697,-0.0043668393,-0.006288325,-0.025593989,0.01082532,0.0017288154,0.05179648,0.020901153,-0.014841123,0.011257364,0.04084181,0.021460842,-0.009039906,-0.01520265,-0.007544264,0.006917543,-0.0046102367,0.025528481,-0.008893198,-0.013651317
191,punct,-0.007327001,-0.008243581,0.0020000483,0.025194347,-0.008510848,-0.0070678173,0.01768422,0.02138039,0.0035416277,0.040653642,-0.0017544585,0.023169255,-0.0035372174,-0.011275886,-0.01575014,-0.018980034,0.008955575,0.0012603394,0.030426444,-0.01172725,0.022609519,-0.017156027,-0.013802204,0.019256279
192,punct,-0.03207464,-0.029562952,-0.043204986,0.013484284,-0.017352926,-0.013507503,0.0029959914,0.021721443,-0.005390227,0.013766595,0.020129727,-0.009709635,0.003615732,0.014944223,-0.0087975385,-0.031902626,-0.01088021,-0.019876068,0.030068308,-0.002166066,0.013696583,-0.015898354,0.013513861,0.011345637
193,punct,-0.025747767,-0.011411983,-0.0037052296,-0.054048657,-0.02823722,0.0015304522,0.007147621,-0.013004154,0.018008078,0.0090260375,-0.030857239,0.032804888,0.006549744,0.014950081,0.011845456,-0.019277968,0.01126595,0.005238283,-0.017258547,-0.0036380142,0.015120138,-0.0017954778,0.009091308,-0.010130601
194,punct,0.003853127,-0.014637526,0.008457795,-0.0057284916,0.02328338,0.03320509,0.031057265,0.011839,-0.027868854,-0.0273515,-0.036058996,-0.012531387,-0.056878116,-0.0017990188,0.038095098,0.018526865,0.0328329,0.041581426,0.0027250787,0.01743073,-0.0046437755,-0.008785062,-0.0016593095,-0.034709375
195,punct,-0.028585324,0.014161251,0.0622133,0.010414357,0.016777782,0.021168772,0.01988244,-0.00041001654,0.03528222,-0.02134144,0.022141704,0.007946667,-0.031777896,-0.0026995945,0.016132198,-0.0098139765,0.0008807132,-0.019345174,-0.012128464,0.0069532385,-0.015134935,-0.00497381,0.006283579,0.017432567
196,punct,-0.037658673,0.013182816,-0.0021053771,0.009723484,0.03349435,0.016928582,0.023706215,0.01224279,0.012491617,-0.00569638,-0.026829693,-0.05036683,-0.014253765,-0.0014568276,-0.016501186,-0.015947474,-0.0023589213,0.019955302,0.00085143157,-0.0031964104,-0.0010067485,-0.008818721,-0.0035783513,0.014728223
197,content,0.020916648,0.017042084,-0.016772112,-0.0021446487,0.022148682,0.014805081,0.0071779247,0.000626694,-0.0046513164,0.032953262,-0.016444307,0.02375524,0.01788542,0.004885813,-0.019161312,-0.016350204,-0.0031928816,0.01106507,-0.029624723,-0.016909527,-0.009501751,0.00379162,-0.009014314,0.02363045
198,content,0.3095685,0.29700124,-0.50425524,0.030267086,0.06099066,0.12365742,-0.1754328,-0.1742705,0.23554298,0.01078681,0.3489457,0.4286115,0.3640742,-0.07251195,-0.27036572,0.17208426,0.20511213,-0.40339223,0.44423681,0.10482566,0.068854526,-0.06527439,0.16224532,0.1490957
199,content,0.03395467,0.006593926,0.01732164,-0.015501517,-0.002571372,-0.018695142,0.013986815,-0.027746236,0.030970765,0.0072798803,0.0037596647,-0.00077164144,-0.017518736,0.00815691,0.018904533,-0.0032180634,-0.002762897,0.041682582,0.011211155,0.0053555537,-0.023089025,-0.029468907,0.043270145,-0.015514881
200,content,0.006698166,-0.007880685,0.0015215774,-0.011299845,-0.019531906,-0.02658042,0.01096398,-0.0013728691,-0.011943592,0.012809972,0.012141321,0.042785056,0.005639162,0.022347199,-0.022499211,0.0090980185,0.020526513,0.015677141,0.007003723,0.05790672,0.02260674,-0.011608915,0.0138847,-0.0068893544
201,content,0.008347613,0.0136916125,0.025141835,0.010109326,0.0030296575,-0.029856864,-0.022457046,0.027986726,-0.010896173,0.04959326,0.0027911677,0.018626621,-0.010208049,-0.017038949,-0.008964315,0.023145406,0.04149844,0.012505774,0.027837457,0.0069351606,0.0069707204,-0.010834577,-0.012253882,0.012857473
202,punct,0.046234958,-0.0037603904,0.014571647,0.011695519,0.007237527,-0.022526171,0.017501613,-0.0130376145,0.024103712,0.012602414,0.00973557,-0.0062466073,-0.0183847,-0.0035979135,0.010835375,0.032024603,0.00027946537,-0.007837394,-0.0036389802,0.005645281,-0.018771792,-0.021416113,-0.020330232,0.018591862
203,punct,0.043352112,-0.0061955266,0.020719783,-0.011125147,-0.017713659,-0.01845217,0.013556673,0.014224336,-0.004055958,0.020894622,0.0023928194,-0.0068277004,-0.008120153,0.0006798471,-0.019753218,-0.031439293,-0.00044869963,0.013693249,0.0034235541,0.029382614,-0.026261406,0.004333186,0.011384261,-0.022324504
204,punct,-0.011651456,-0.007847107,0.0005554055,-0.010151976,0.019358432,0.009039549,-0.012162839,0.016973492,-0.011312865,-0.013437979,-0.009597227,0.0009324266,-0.019086152,0.025003698,-0.048635542,-0.0075032143,-0.02538341,-0.006915029,0.008581056,0.025184892,0.019568665,-0.005120194,0.009817481,0.005683057
205,punct,0.02415482,-0.007010539,0.0015594263,-0.0052910284,-0.010894266,-0.016238334,-0.01786212,-0.037085623,0.013577949,0.020082222,0.0055561387,0.018809397,-0.0077385926,0.014248206,-0.016721979,-0.003042052,-0.016266942,0.010519253,-0.019740883,-0.00075396814,0.0057114107,0.021774525,-0.009017612,0.02137706
206,punct,0.023245899,0.032550797,0.013847866,-0.034302495,-0.02144847,0.008008628,-0.009445452,-0.04168034,0.0030449773,-0.03402202,-0.048873704,-0.0085239075,0.02991462,0.020440597,-0.0076299543,0.0075474638,0.041440543,-0.015674144,0.019963259,-0.0051755486,0.019335564,0.0067081642,0.02002227,-0.02157621
207,punct,0.0077050105,0.0121006705,0.02327234,0.00056381925,0.01439732,0.022094132,-0.014487528,-0.027811816,0.0044284877,0.0014704382,-0.030010385,0.0038594808,0.014469513,-0.0086091235,0.013069878,-0.015931018,-0.00915925,0.018677544,-0.014542669,-0.020163294,9.266504e-05,0.02532159,0.0048312587,0.05161147
208,punct,-0.029646384,-0.0057991818,0.021266485,-0.029187743,-0.019811822,-0.02937775,-0.016123861,0.029322604,-0.0050019952,0.013757844,-0.02725386,0.03706212,-0.042600308,0.033446204,0.0024826047,0.00045871365,-0.017155116,-0.004098903,0.018485852,-0.021831827,0.022684969,-0.0022354135,-0.009731432,-0.021118449
209,punct,-0.0027610003,-0.0020135315,0.012721019,-0.01917945,0.012600018,0.028067641,-0.014310097,0.025018508,0.001500201,-0.010546526,-0.0051107453,-0.00072766945,0.011945237,-0.002207127,0.027363572,-0.01257285,0.010693287,-0.0027024895,-0.03580079,-0.0068192063,-0.01012401,0.0026655584,-0.030122152,0.0067318925
210,punct,-0.01535138,-0.01829101,0.008653802,0.019464657,0.038623035,-0.02191968,0.021102842,0.03774454,0.008515715,-0.010624393,-0.0064129066,-0.004154535,-0.039063726,-0.037404377,-0.0018059064,0.010778082,-0.0068636835,-0.010181881,-0.015601023,-0.006011813,-0.029438276,-0.01459501,-0.0021492012,0.008204882
211,punct,0.020499947,-0.005269819,-0.0027320357,-0.028126659,0.007337765,0.013476499,0.039073132,-0.025065584,0.017966129,0.027766006,0.021685075,0.015294525,-0.0067106467,-0.0113472175,-0.021405913,0.011987411,-0.011691248,-0.013795715,-0.0040304344,0.0109813865,0.012709624,0.0059588216,0.00082667125,-0.03511318
212,punct,0.031795535,0.00263534,-0.0018583188,-0.017302318,-0.018565966,-0.009959551,-0.0145236775,-0.010565117,0.0047699213,-0.0060271434,-0.028996527,-0.013626958,0.021611094,-0.015858179,0.00066656433,0.0153107615,-0.013556822,0.012833761,-0.03651681,-0.03135679,0.010316177,0.023545451,0.012997475,-0.0113498075
213,punct,0.018530697,0.025996815,0.03467224,0.005231502,-0.0030536999,0.004154655,-0.031247731,-0.0018364454,0.0056491587,-0.0075535015,0.007854386,0.0038942902,0.0033181177,0.007236629,0.0007985365,0.030402228,0.030753396,0.010946275,0.0028149942,0.0051701576,-0.010023943,0.004403446,0.018719753,-0.059988327
214,punct,0.0014754934,0.003923452,0.010962845,-0.0062951786,0.043345507,0.0077370107,0.03129223,0.00384705,0.014709588,-0.009586205,0.0036126343,-0.0105558075,-0.006423414,0.041111454,-0.025339467,-0.0014906866,-0.0091822315,-0.007010907,-0.012710786,-0.0038088511,-0.021508459,0.005982236,0.0067421454,-0.03267908
215,punct,0.021433754,0.009962389,-0.011464954,0.013330622,0.03681135,0.041094456,0.01362527,-0.0122090345,-0.0048932033,0.004908334,-0.036508806,-0.017290318,-0.023358736,0.022742165,0.01643861,0.0023172738,0.02062936,0.0019812563,0.0010427252,-0.0070939776,-0.004981105,0.019889785,0.0046944995,-0.012486149
216,content,-0.014613718,0.021619814,-0.023657203,0.0037793522,0.0005675845,0.010178766,0.039071437,0.009257426,-0.012621898,0.020714479,0.023577102,-0.005540316,0.021274194,-0.04624335,0.000292817,-0.03417347,0.030907514,0.041923665,-0.0015536504,0.0062171244,-0.02737581,-0.01939747,-0.017127018,-7.242425e-05
217,content,-0.003910887,-0.01996333,0.011872126,-0.026021976,-0.026187118,-0.029522816,-0.0008477327,-0.04724283,-0.0151508935,0.029062757,0.012434952,-0.016116172,0.004622132,-0.006860438,-0.004722899,-0.056726318,-0.035718307,0.021469936,0.008137211,-0.005702653,0.014890426,-0.0054792697,-0.017549993,0.030318473
218,content,0.024488952,0.0016341183,0.004983471,0.024357585,0.005161484,-0.015793128,0.00896939,-0.00067077787,-0.01032554,-0.011411373,0.009738274,-0.00036441945,0.017475355,-0.019287076,0.024020413,0.019252738,0.01988958,-0.0007268079,0.0071728476,-0.027605673,-0.021569697,0.020212943,0.00899011,0.037897825
219,content,-0.00083293,0.00837273,-0.03835188,0.047161214,0.006844065,0.00023981021,0.035115242,0.0046270257,-0.039598595,0.027146677,-0.014433535,-0.004620654,-0.024637556,0.01731116,0.03573169,-0.043026447,-0.053747263,0.007043152,-0.011036161,-0.01970631,-0.012781371,-0.0071432022,-0.02652699,0.013320019
220,content,0.45261008,0.013073836,-0.28705746,-0.034977417,0.02850751,0.4538164,-0.13894026,0.22322483,-0.019401237,0.08424506,0.10874677,-0.02956004,0.03606215,-0.11994863,0.43674657,0.1523625,0.59042037,-0.45901296,0.042875737,-0.055722553,0.06499326,-0.100565314,0.213471,0.3133998
221,punct,0.037966,0.03045757,0.019397182,0.0090382695,0.02992912,-0.002605626,-0.009637384,-0.0035599966,0.025498034,0.005138187,-0.0099257855,0.046041105,-0.007289167,0.00035443972,0.015634969,0.03316884,0.019313086,0.030570196,-0.013268431,-0.013655748,-0.032692287,0.042178452,-0.002549096,0.01263293
222,punct,0.2098339,-0.5142181,-0.39445508,0.06519474,0.3847524,-0.008408695,-0.46381083,-0.27374387,0.15581611,0.40382853,-0.027990289,-0.26792303,-0.38193926,0.28263557,1.0158843,0.95778006,0.39601776,-0.085210636,-0.06534546,0.16886944,0.120860614,-0.37095127,-0.019870352,0.8397123
223,punct,-0.049111158,-0.031163767,-0.34017798,0.33800054,0.3366556,0.015279372,0.124544814,-0.18053949,0.24389613,-0.408231,0.022262106,-0.2623241,-0.2466243,0.19552937,0.6106459,0.32049167,0.5498776,-0.099509135,-0.17826284,0.37944606,-0.13206385,-0.20319709,0.2723461,0.51192814
224,punct,-0.34318864,-0.7600597,-0.7420551,-0.5000599,-0.15609501,0.02494238,-0.079285935,0.5096785,-0.068836786,0.4986141,-0.034548324,0.47681433,0.21650502,-0.9778534,0.9224446,0.9344589,-0.33648157,-0.24475153,-0.029887315,0.43440667,0.4904521,0.21879756,0.43880355,1.125647
225,punct,0.12105495,0.29969162,-0.18522461,0.3709089,0.5333397,0.21318297,-0.4206481,0.048215378,0.10996705,0.39853352,-0.3024858,-0.33728775,-0.32694635,-0.06800534,0.43453532,0.45005357,0.2377822,-0.054361712,-0.65932953,0.4252637,0.09784821,-0.22025278,-0.050497282,0.7885521
226,punct,0.5186394,-0.8116158,0.48351792,0.47132507,0.32297367,-0.4197414,-0.3269279,0.26376188,0.56048965,-0.3980777,0.20112725,-0.19564256,-0.080061145,0.23920216,0.535388,0.129105,0.45831847,-0.32795632,0.5732051,-0.24435355,-0.4515158,-0.93600714,0.042577587,0.32667458
227,punct,0.23283426,-0.10244473,-0.18215372,0.5240393,0.8465935,-0.41904682,-0.3285733,0.34427887,-0.19909467,-0.14429948,0.057564985,-0.18473566,-0.0025497086,0.2817495,0.23808208,0.3769161,0.30347157,-0.48384866,-0.27277386,0.29285154,-0.03448695,-0.25401047,-0.00027105433,0.6563516
228,punct,0.084798805,-0.053086247,-0.1999852,0.55331975,0.28164503,0.20698467,0.17246017,0.2899203,0.08503563,-0.12996756,-0.36347178,-0.023505459,-0.77305114,0.35223362,0.36515614,0.37122503,0.527427,-0.0050833374,-0.21114486,-0.14876582,-0.044443805,-0.51951975,0.29719797,0.95084006
229,punct,0.10673209,0.15878446,-0.1316874,0.29273888,0.7293713,-0.015710574,-0.007180384,0.13260297,0.23137076,0.2930579,-0.3496612,-0.3370075,-0.5915727,0.41208836,0.094531514,0.21993445,0.42535755,-0.48239607,-0.6632683,0.5531013,0.15082899,-0.52063435,-0.12721547,0.51677054
230,punct,-0.12255439,-0.68075126,-0.25902465,0.58129394,0.29941136,0.14056599,-0.21790738,-0.15151428,0.38763756,-0.14818092,-0.22126028,0.123412624,0.014728517,-0.29862562,0.9368038,0.62790716,0.47731218,-0.06146818,-0.23353255,0.6018494,0.13818544,-0.8585456,-0.17371422,0.6496267
231,punct,0.13898017,-0.47365907,-0.62048835,-0.058137458,-0.044098534,-0.107364066,-0.3969591,-0.019764626,0.6057887,-0.44931298,-0.6261743,-0.110289566,-0.10064821,-0.7105119,0.37803382,1.031043,0.76977164,0.35737094,-0.20683931,0.6716169,0.92855763,-0.08028351,-0.16925506,0.49537906
232,punct,-0.035393536,-0.6159116,-0.43456998,0.3138748,0.111662745,0.45494872,-0.31250387,0.031172618,-0.06806976,-0.06846844,-0.0744378,-0.47538173,-0.40379307,0.1082825,0.68133384,1.0713183,0.749561,0.2200401,-0.1723816,0.6218882,0.308787,-0.47374216,-0.27115828,0.5133659
233,punct,-0.31147525,0.6963132,-0.07948127,-0.117528826,0.52852845,0.37515536,-0.21921864,-0.44321325,-0.28544155,0.093902804,0.34779596,-0.18861242,-0.24947381,-0.097989984,0.91768175,0.4699084,0.8460689,-0.42623046,-0.39796004,0.39706445,0.04477454,-0.7261887,0.38851824,0.54358613
234,punct,0.17083956,0.4831852,-0.52285916,-0.3683136,0.3925982,0.019340001,-0.08494553,0.454153,-0.43071288,0.118422925,-0.20928356,-0.1547171,0.05021158,-0.5324768,0.9826623,0.2829844,0.32348472,-0.1861092,-0.24554195,0.039088484,0.15743046,-0.5998242,0.48596227,0.65068305
235,punct,0.5061493,0.0714129,-0.43990505,0.76859146,0.0060929987,-0.4490258,-0.038053915,-0.36625552,0.65780395,-0.3713687,-0.6165446,0.48687363,-0.094174705,-0.27037263,0.25312552,0.6732854,0.41308388,-0.28266308,-0.06828528,0.7663485,0.44385278,-0.81277305,-0.07670177,0.29154265
236,punct,0.21750456,-0.21878998,-0.113414906,0.19853133,0.68219763,0.20195639,-0.556073,-0.56857294,0.60471994,-0.4425841,0.12898086,-0.055769958,-0.13457337,0.06596817,0.46404243,0.002828886,0.41161284,-0.4451568,-0.4525981,0.1003142,0.3467806,0.23996274,0.19883767,0.24474438
237,punct,0.88326794,-0.029173136,-0.93816113,0.58890826,0.40333313,-0.09545962,0.13689625,0.37115258,-0.65609485,0.3505444,0.04296984,-0.6723845,-0.34567466,-0.3281724,0.072842665,1.0065509,0.85803854,0.13657245,-0.36528695,0.578287,-0.39641738,-0.31653047,0.07115883,0.4907115
238,punct,0.26175657,-0.12896,0.06594247,0.67931294,-0.10339991,0.053545102,-0.14477448,0.10467308,0.4129149,-0.090369396,0.0636972,-0.17620823,-0.3351649,-0.060037807,0.81269836,0.71085006,0.36484668,-0.5988094,-0.24375978,0.29361933,0.1526479,0.06957063,-0.5172289,0.27837247
239,punct,0.10771462,-0.11477077,0.3051083,-0.16734774,0.20143902,0.035889477,0.13959228,0.60214335,0.25195453,-0.069823466,0.10976282,-0.22551316,0.027536454,0.3505128,0.53717643,0.19384766,0.4577963,-0.5032675,-0.20123346,0.3724696,0.1295457,-0.39101568,-0.5593971,0.17021915
240,punct,-0.28867766,0.013404095,-0.4853535,0.24212772,0.23402278,-0.3829384,-0.18841548,0.2189321,-0.025240792,0.027339285,0.30569938,-0.069399215,0.2062695,-0.3507003,0.9304811,1.0287931,0.43091404,-0.3234584,-0.3010586,0.16106455,0.15703483,-0.57943,0.20679387,0.35516533
241,punct,0.3679413,0.19016393,0.3540605,0.72882825,0.88435024,-0.1661653,-0.3339251,-0.12697847,0.11345123,-0.22439195,0.14283523,-0.40792617,-0.47449642,-0.15076928,0.367383,0.7792738,0.22284919,-0.38470134,-0.17403187,-0.061664365,-0.02139337,-0.66818136,-0.15329821,0.93975186
242,punct,-0.64532053,-0.18080112,-0.7177545,0.22648278,0.50176036,-0.08879584,0.23815873,0.6876462,-0.07694562,-0.186797,0.045800127,-0.21422015,-0.102256365,-0.0062224497,0.72123563,0.7776827,0.5993282,-0.42706537,-0.16719036,0.6151431,0.37097034,-0.41947618,-0.5214777,0.5054539
243,punct,0.27185836,0.03638347,-0.5356283,0.5596142,0.3693117,-0.13756867,0.09840113,0.10470245,0.2363994,0.5357961,-0.2010497,0.19979008,-0.19388619,0.0944103,0.4269251,0.13339697,0.61790663,-0.25670093,-0.20215996,0.23490347,-0.08359287,-0.5420222,-0.1203882,0.19666114
244,punct,0.6773347,-0.26658398,-0.41309765,0.3630037,0.43016908,-0.3136755,-0.032825936,0.47004655,-0.114821434,-0.1391655,-0.26688057,0.42623258,-0.061645407,0.39129773,0.016911736,0.5794053,0.49835056,-0.53941,-0.68396854,0.72464657,-0.68868226,-0.8462578,0.28615364,0.41898078
245,punct,0.02852366,0.030733176,-0.4810547,0.70841056,0.16654068,-0.030256884,-0.25227654,0.24812871,0.026688838,0.55156004,-0.29907808,-0.76103956,-0.17315595,-0.058276907,0.48200837,0.6835514,0.25421724,0.09773349,-0.47510487,0.5164462,0.23645173,-0.5016507,-0.10183691,0.6964101
246,punct,0.14208578,0.14535841,-0.20762579,0.0064028874,-0.097161666,-0.4909429,0.2848191,-0.43642855,0.22329128,0.46659723,0.2235737,-0.38788822,-0.060025636,0.1598131,0.2560667,0.072896555,0.41604197,-0.4666613,-0.14736357,0.2017386,0.101482876,-0.19711985,0.036580022,0.9757034
247,punct,0.032311123,-0.033800945,0.038185984,0.615546,0.24385989,0.007444055,0.06714156,-0.15487154,0.16692923,0.4127702,-0.08580472,-0.33712262,0.3666078,0.0075601325,0.19840407,0.5034259,0.5907397,-0.00361742,-0.09423,0.3550562,0.13878734,-0.54384935,-0.22586043,0.18894431
248,punct,-0.4943528,0.14552566,-0.02958005,0.71653455,-0.13895407,0.11771214,0.164418,0.130861,-0.5736182,0.67821604,0.5628069,0.3359576,-0.4969197,0.28860873,0.0275895,0.30187583,0.40148896,-1.1557682,-0.7358566,0.8198262,0.15037733,-0.30575258,0.5181969,0.7148396
249,punct,0.64927536,-0.021394411,-0.8201166,0.4811292,0.39257434,-0.3919569,-0.21529964,-0.24183634,0.4028902,0.43996298,0.2448455,-0.29458743,0.41999704,0.39660168,0.46391207,0.32504708,0.867881,-1.0619547,0.0028862986,0.36640227,-0.25524852,-0.41307372,-0.35528874,0.34182
250,punct,0.23114777,0.03544666,-0.73943067,0.060706284,0.011983489,-0.103012554,-0.30183494,-0.24598922,0.64008254,0.4311943,0.4790885,-0.32749772,0.407742,-0.18856895,0.25389287,0.15002188,0.18249573,-0.29362386,-0.31014073,0.2777094,0.7553566,-0.085091665,-0.25496486,0.67622304
251,punct,0.89366907,0.89127135,-0.49578485,-0.044378713,-0.57253444,-0.028866263,-0.012312168,-0.23480964,0.8554201,0.45524922,0.036572512,-0.66422683,0.42758292,0.503862,-0.16238545,0.568734,0.052193183,-0.3854752,0.05487647,0.52854073,0.15316848,-0.64405173,-0.3643781,0.6117012
252,punct,-0.076219745,-0.17657341,-0.8282289,-0.1771993,-0.05909144,-0.061184887,0.3297709,0.7924193,0.36275715,0.13910519,-0.5567042,-0.7469797,-0.5670901,0.26061863,0.9228874,0.4123155,1.0227504,-0.34001887,-0.53662413,0.88882434,-0.30451635,-0.11013861,-0.17680809,0.90620863
253,punct,0.32945818,-0.060017098,-0.8420104,0.07665123,0.6462743,-0.59135956,-0.048016448,0.722726,0.24584977,-0.39236388,-0.019272173,-0.12391686,-0.22067532,0.020232176,0.6935005,0.7228305,0.5017924,-0.4622649,-0.5059152,0.6961029,0.10295679,-0.043381263,-0.4323318,0.60709894
254,punct,0.14094125,0.017658647,-0.6120292,-0.09094563,-0.17096609,-0.4414871,-0.26378053,0.07926067,0.68782634,0.3699698,-0.0013090828,0.26314837,-0.2909814,-0.015814334,0.55360645,0.32214132,0.09981351,-0.6388823,-0.045548227,0.7727931,0.24886045,-0.10211504,-0.1264788,0.7581214
255,punct,-0.08193947,-0.006177561,-0.49096295,0.028650833,0.29760844,-0.4933587,0.09811651,0.06090025,-0.09724256,-0.19691516,-0.5041731,-0.28312176,0.1341456,-0.2841107,0.8729078,0.5708431,0.39264312,0.51009315,-0.49938968,0.548661,0.09224874,-0.7801016,0.4990457,0.61027277
